208.215592 214.344984 203.722546 213.453175 216.456702 215.411874 216.986653 212.699624 238.743537 212.256130 
205.514078 205.837973 205.535745 204.041051 213.139821 205.722938 204.257390 207.219719 217.319448 210.450074 
203.501138 212.980547 210.008197 208.598446 200.540801 211.602731 204.308546 197.462461 210.883529 217.956583 
194.992873 198.642547 197.364666 203.161101 197.940293 203.577154 187.796274 200.403329 186.278363 195.937987 
193.699005 206.842690 190.474892 192.775742 213.682105 185.661164 191.250603 202.148284 191.115658 198.975201 
180.064568 187.813451 187.673365 212.104938 195.168898 183.558502 179.524794 198.605370 195.111029 202.511838 
181.210600 180.102439 183.724374 177.448576 189.809895 186.324807 206.595605 181.637397 185.380068 180.226514 
182.050377 179.424222 179.306628 176.528740 179.827186 179.361519 176.294610 180.440648 178.772961 181.814172 
178.665184 174.447582 173.045357 177.079892 172.945284 177.583270 178.998331 172.237480 174.826641 177.626007 
170.248768 170.966070 178.634375 169.483588 169.461552 168.592303 171.871487 172.804000 172.094689 171.909227 
169.906614 172.615402 171.018883 169.041164 166.424053 170.011090 171.012233 164.937815 169.709012 170.718993 
164.692539 162.439122 166.881495 166.914256 164.945008 170.793544 170.410479 163.833643 166.425199 169.903339 
163.017045 165.348288 165.542856 163.545072 154.722478 160.891939 163.347045 161.962961 163.811039 162.731438 
154.830660 159.817985 160.360876 149.768271 152.472691 154.672689 157.510346 158.509449 160.543547 162.222583 
148.681814 148.513698 152.528584 149.450450 151.875677 147.569861 158.958959 144.924535 152.903417 151.860456 
153.875682 148.304840 142.633255 145.523610 145.922089 149.176943 155.870561 135.293080 147.944867 153.867000 
135.844707 132.248458 129.341445 136.861989 142.444079 140.464212 144.786664 143.850843 162.107585 136.299488 
134.157006 127.373206 139.587174 130.130725 140.775302 134.807980 124.293725 127.123840 139.097682 127.087385 
121.360553 134.051903 132.756107 126.489033 113.833503 113.058911 115.548664 171.534073 135.667058 121.327914 
133.754486 113.744082 113.049149 117.893572 122.608190 119.415660 103.728068 117.707276 106.842355 151.059035 
110.201515 110.437674 96.975410 114.396126 100.598251 113.994601 107.908427 125.827306 131.755693 109.772564 
101.938898 95.256512 99.789713 97.040127 88.970610 102.340542 98.991736 96.087115 102.475953 105.115547 
93.517818 97.938460 93.849725 99.145938 90.620199 92.526114 87.775013 88.255633 81.808080 98.540096 
89.382918 88.392612 87.985978 87.913551 82.295001 80.257374 89.325754 74.883117 80.690631 88.129188 
76.229829 83.942758 78.669998 81.827434 111.653340 79.039673 81.584885 82.196219 65.898960 80.268456 
77.776931 75.043069 70.435536 70.290196 63.273395 65.313934 72.417611 76.320846 84.408391 85.741962 
63.682168 69.022236 64.403124 64.818643 65.914953 66.339052 62.885811 66.549215 60.288730 65.405699 
63.902010 67.596952 60.177484 60.439376 68.202423 59.912654 69.189831 67.341153 56.901440 75.515216 
56.685458 67.403516 45.449918 49.041463 73.402739 63.659105 47.566896 56.222672 66.140107 53.657709 
55.550004 51.355402 43.990337 62.295051 50.608009 45.949105 48.368720 59.655507 48.792502 56.774148 
51.954277 81.764455 68.192402 49.426289 60.279295 45.832354 64.791633 50.269223 52.994707 112.463464 
64.147216 50.289315 53.528366 65.360759 91.519092 58.905960 63.039936 88.399717 45.880539 54.297302 
44.967878 72.140533 61.397097 63.545029 69.723357 84.196760 50.312165 49.301930 63.442801 48.645648 
49.053995 36.798091 53.685507 38.565803 36.960923 52.294709 61.704606 52.355978 36.549921 38.874133 
38.811780 34.371513 38.120369 37.268469 39.173763 39.480486 42.173360 42.265337 37.743581 34.263117 
31.496976 34.560764 33.999174 38.176711 33.449054 34.055551 29.593422 32.271544 34.030077 38.611194 
32.340459 33.800300 28.866187 29.905595 31.798106 33.825179 31.869157 27.445951 34.530135 35.319686 
30.435230 23.696917 29.931921 25.300104 28.238813 29.158756 30.071826 28.132973 26.534980 38.379958 
23.772821 28.065552 25.485581 23.672102 24.342659 25.258231 25.158166 23.313444 24.539437 24.788249 
25.452883 22.930213 24.308415 21.313022 22.196558 25.276049 22.662545 24.320430 25.230976 25.963493 
21.898258 21.733965 23.338881 21.154809 23.727894 24.416734 24.250071 22.184487 22.595581 23.791551 
21.040682 20.737198 24.234919 20.711858 19.805124 21.802776 22.144679 29.178173 21.728858 17.572290 
21.699557 24.499964 18.039306 23.398344 23.998667 19.692299 19.106586 20.891793 19.990713 17.592479 
23.648785 23.659004 19.969252 22.601304 19.421660 18.732384 16.645426 18.505208 18.699240 22.329905 
18.833684 17.355491 22.659797 16.699132 19.669434 16.807535 19.026069 18.608380 19.145934 19.175299 
17.691630 16.966565 18.447727 22.948218 17.950462 16.734850 18.343120 14.107048 20.506299 14.958163 
14.769283 15.236800 16.822325 14.756365 15.983846 16.228188 15.991302 14.587866 14.667879 14.342924 
14.601800 15.098747 14.198319 14.146153 15.698274 14.965993 16.036865 15.888460 13.167826 15.412700 
14.384278 14.455871 15.030540 14.055853 14.172171 14.330816 13.631189 13.268841 13.500006 15.053740 
12.660749 16.409461 14.532362 13.486185 14.362922 13.834219 14.664255 13.558907 13.606386 13.642484 
11.926423 12.671656 14.721397 14.517943 12.171450 17.257516 16.223863 12.831944 15.893190 15.081327 
22.429419 10.528508 17.390744 16.009877 11.705048 16.707465 11.468450 12.374607 16.204161 11.243644 
14.107305 9.949422 15.354328 11.705599 17.397499 15.900683 9.453904 15.800153 14.031070 16.007267 
14.614935 10.371755 11.599910 14.899927 10.442386 17.117194 12.790888 12.733759 9.561317 10.461607 
11.787187 10.676650 10.125777 17.856103 9.000007 9.359331 11.715043 9.840558 18.851706 11.554120 
12.719938 11.473292 8.954491 8.273721 15.943647 8.797291 10.982682 9.942077 12.260185 8.754457 
8.869458 12.683524 8.694800 9.431770 10.073866 12.847575 8.681477 12.310680 12.411332 13.652266 
14.198373 9.824479 8.633339 9.154831 10.311683 12.697289 9.272850 11.361027 12.530158 8.617018 
8.637096 9.153535 9.571375 9.374525 9.165497 8.484302 8.443350 11.688689 9.130690 8.381439 
8.809706 10.097839 8.558030 11.031346 8.010044 9.944645 9.478144 8.482870 12.151634 9.704913 
8.760035 8.330710 8.181342 13.860634 8.854430 7.291564 9.782466 9.568477 8.173150 8.352834 
8.057755 7.254683 8.266132 8.498420 8.270420 6.620210 7.861867 7.544890 7.156138 6.966939 
10.143417 7.305599 8.003787 7.660952 8.034190 8.630646 6.246045 6.354449 7.498115 6.772211 
6.339162 6.512165 6.352755 6.682265 6.711548 6.694142 6.437625 6.675866 5.931766 6.828524 
6.842341 6.288891 6.300904 6.133991 6.929737 6.702791 5.254584 6.510563 6.833863 6.357335 
5.007741 6.269344 5.769093 6.932235 6.520591 5.518158 6.320195 5.725802 6.609410 5.979572 
4.836713 5.752733 7.155001 5.676049 5.186546 6.980202 5.209041 6.720243 6.145442 5.792617 
5.167332 5.473177 5.333721 5.237433 6.290228 4.855793 6.030170 4.925540 5.104076 5.091353 
5.479189 5.305869 4.740070 4.720001 4.530968 6.207887 5.477478 4.930279 4.823633 4.595022 
4.789182 4.556326 4.978665 5.293888 5.243743 6.191984 6.019601 4.606297 5.302178 4.858245 
4.780415 4.316744 4.666875 4.623554 4.558250 5.103319 5.981447 4.614222 4.994623 4.606445 
4.385104 4.530898 4.336375 4.325926 4.399807 4.614343 3.945062 3.935961 4.190693 4.645146 
4.726944 3.998746 4.126137 4.256381 4.146524 3.675040 4.634430 3.431976 4.012163 4.027660 
3.792755 3.685480 3.791504 3.607090 3.857463 3.718967 3.806450 3.551159 4.222452 3.708252 
3.649343 3.746407 3.573448 3.446680 4.280119 4.129155 3.610908 3.932482 3.898663 3.451839 
3.625027 3.457584 3.379301 3.581866 3.604072 3.543005 3.858875 3.241443 3.515598 3.409509 
3.648348 3.660943 3.426861 3.213985 3.582147 3.173997 3.106400 3.209019 3.097322 3.213125 
3.850807 3.990939 3.084040 3.662553 3.958220 4.740456 3.296905 3.541330 3.059450 3.657562 
2.838280 3.035379 3.139118 2.731054 4.148689 3.296204 3.099296 3.055241 2.950884 3.427226 
3.280991 2.747989 2.809337 3.688777 3.020587 3.397830 2.573830 3.081394 3.381899 2.769113 
2.626045 2.577942 3.395400 2.835094 2.762401 2.587580 2.639134 2.824707 2.789569 3.008961 
3.093212 2.687167 2.751317 2.236547 2.794928 3.065985 2.439962 2.544416 2.783074 2.801071 
2.587617 2.817626 2.306687 2.505291 2.549445 2.557588 2.231159 2.316243 2.271435 2.172363 
2.254747 2.524653 2.623701 2.494715 2.464141 2.925042 2.283074 2.093519 2.255811 2.156285 
2.121467 2.374655 2.155262 2.240335 2.113854 2.240566 2.157119 2.229241 2.023739 2.272708 
2.079269 2.274346 2.065436 2.133438 2.328041 2.121912 1.960061 2.084914 2.073224 2.114857 
1.948801 1.968723 2.056272 2.087430 1.886876 1.980871 2.131033 2.099003 1.991883 1.912208 
1.912170 1.925919 1.787131 1.950558 1.916962 1.909337 1.851018 1.895657 1.938277 1.862515 
1.785166 1.927524 1.867959 1.790593 1.936275 1.821349 1.888299 1.775369 1.872762 1.747454 
1.955093 1.781001 1.713650 1.839531 1.768560 1.755774 1.766767 1.955145 1.788871 1.842130 
1.778729 1.726845 1.717217 1.826477 1.688496 1.639674 1.699419 1.857404 1.828613 1.759675 
1.680224 1.726290 1.744764 1.687058 1.902704 1.681957 1.643724 1.579741 1.506886 1.827510 
1.535583 1.711781 1.548762 1.548892 1.638026 1.571933 1.562238 1.539068 2.016856 1.611346 
1.836820 1.518070 1.471299 1.655144 1.576173 1.690232 1.693403 1.501120 1.643252 1.462793 
1.576586 1.414084 1.497977 1.300822 1.415634 1.694699 1.452022 1.585036 1.592064 1.589628 
2.222001 1.412035 1.422964 1.505895 1.512264 1.535707 1.554641 1.763945 1.286729 1.771889 
1.355754 1.359901 1.056497 1.406359 1.295447 1.402750 1.501681 1.652332 1.185513 1.484353 
1.420689 1.222646 1.958890 1.567342 0.957103 1.157811 1.144493 1.134854 1.679133 1.078708 
0.785626 1.758311 1.569203 1.556136 1.544954 1.970985 1.109514 1.257928 1.786825 1.747735 
1.788885 2.900530 1.097717 1.270344 1.214054 1.681372 1.389567 2.217731 1.248685 0.917918 
1.613308 1.894714 1.076428 1.116647 1.308113 0.949965 0.849933 1.213976 0.933811 1.406098 
1.320092 1.075500 1.331086 1.159619 1.156978 0.997141 0.912014 1.508084 1.916907 1.121780 
0.958303 0.979760 1.030582 1.471382 0.908496 0.934795 1.010647 1.090569 0.868355 1.190273 
0.847327 0.944516 1.048149 1.029713 0.886380 1.002097 0.988181 1.078877 0.982593 1.205840 
0.887910 1.038468 1.007238 0.907549 0.930275 0.896234 0.861092 0.829272 0.702828 0.964106 
0.914680 0.916612 0.714792 0.744915 0.859360 0.848339 0.760359 0.887064 0.639998 0.813118 
0.716219 0.675219 0.628351 0.793440 0.741490 0.721454 0.730039 0.641592 0.834840 0.656329 
0.647799 0.652605 0.729680 0.629135 0.577406 0.684449 0.593008 0.725748 0.656755 0.805556 
0.642497 0.573435 0.669828 0.470269 0.585469 0.550679 0.811229 0.574824 0.623442 0.564235 
0.563084 0.634142 0.564851 0.543034 0.623419 0.449367 0.475618 0.580186 0.541091 0.686242 
0.434771 0.472860 0.603021 0.526539 0.397595 0.508500 0.450564 0.636783 0.516885 0.502529 
0.456989 0.503185 0.440535 0.449995 0.447201 0.530411 0.423859 0.386545 0.484356 0.434024 
0.427667 0.461419 0.469345 0.478553 0.537463 0.505283 0.462158 0.403502 0.365902 0.387640 
0.422909 0.361900 0.389682 0.370139 0.448767 0.375344 0.456718 0.372426 0.398667 0.403151 
0.372122 0.404648 0.452183 0.381742 0.398948 0.311239 0.392672 0.342777 0.343245 0.355265 
0.350420 0.308083 0.363066 0.312280 0.339074 0.322873 0.335020 0.331018 0.404962 0.302531 
0.304095 0.340324 0.333664 0.333946 0.274994 0.303211 0.296416 0.387325 0.315366 0.444544 
0.289467 0.277137 0.267430 0.276171 0.359777 0.309388 0.266703 0.315497 0.367802 0.296254 
0.246577 0.278382 0.257430 0.360401 0.403298 0.291720 0.332696 0.269845 0.255464 0.354290 
0.376353 0.306053 0.332825 0.270643 0.229992 0.240879 0.290278 0.262020 0.274952 0.282141 
0.242624 0.243774 0.235704 0.271555 0.209115 0.212135 0.260260 0.240449 0.247407 0.257780 
0.227155 0.295166 0.251675 0.240473 0.195468 0.296628 0.206395 0.254671 0.212163 0.216524 
0.181196 0.228805 0.249636 0.304431 0.222893 0.210278 0.240664 0.224261 0.199679 0.219724 
0.228545 0.231129 0.194997 0.181885 0.186858 0.193071 0.231046 0.191148 0.210613 0.214752 
0.176053 0.187986 0.179436 0.169566 0.182260 0.253377 0.214895 0.192132 0.199697 0.205525 
0.185335 0.188975 0.212855 0.181737 0.178193 0.173362 0.182304 0.177390 0.157270 0.181938 
0.184953 0.201392 0.163149 0.152752 0.176939 0.183020 0.175888 0.182258 0.182964 0.163677 
0.155129 0.172798 0.212260 0.214294 0.174312 0.172003 0.152144 0.167370 0.191840 0.172875 
0.195861 0.131292 0.148055 0.176175 0.165242 0.169898 0.157362 0.157828 0.150599 0.168659 
0.183624 0.154819 0.138508 0.130782 0.099537 0.167035 0.150935 0.179173 0.156262 0.158253 
0.108390 0.152807 0.143235 0.206906 0.370151 0.305271 0.159568 0.115881 0.120264 0.115232 
0.133672 0.132036 0.110572 0.161535 0.121326 0.131124 0.097680 0.125217 0.120130 0.117619 
0.126121 0.126475 0.133380 0.124646 0.107490 0.103322 0.113280 0.091832 0.112971 0.117224 
0.090959 0.106619 0.088689 0.138846 0.133788 0.117191 0.158626 0.105382 0.094121 0.102851 
0.091753 0.126097 0.090148 0.081989 0.088705 0.090153 0.095430 0.062319 0.094989 0.066533 
0.054824 0.090580 0.067230 0.068679 0.069871 0.053035 0.071000 0.063939 0.063430 0.072836 
0.061228 0.060297 0.052552 0.054457 0.056846 0.055392 0.062848 0.055874 0.062516 0.051697 
0.050499 0.055754 0.048027 0.048468 0.053995 0.048236 0.055003 0.050680 0.054222 0.052048 
0.045188 0.050280 0.052021 0.060434 0.057825 0.045265 0.048937 0.051255 0.051662 0.042513 
0.041030 0.039805 0.038668 0.044333 0.040929 0.052151 0.044582 0.046158 0.050341 0.042857 
0.040054 0.052786 0.042061 0.038221 0.041645 0.049295 0.035566 0.037528 0.047184 0.042119 
0.034377 0.042143 0.034659 0.037339 0.036828 0.033677 0.038572 0.033977 0.038415 0.037060 
0.029249 0.034140 0.040401 0.040558 0.037684 0.034525 0.041654 0.034338 0.040368 0.041330 
0.032771 0.036804 0.034967 0.033731 0.028746 0.034347 0.034983 0.040251 0.028854 0.032038 
0.028605 0.031928 0.033042 0.031067 0.032571 0.030605 0.027889 0.031118 0.030812 0.032281 
0.030237 0.029609 0.028179 0.029301 0.031847 0.029177 0.025619 0.026176 0.029451 0.028328 
0.025189 0.026700 0.029386 0.035291 0.026524 0.028896 0.025189 0.027201 0.025181 0.025749 
0.027757 0.026677 0.026334 0.031808 0.026115 0.024777 0.024670 0.033251 0.030335 0.027924 
0.030552 0.023579 0.023024 0.025528 0.024477 0.023245 0.026418 0.025172 0.023115 0.024987 
0.021128 0.019746 0.027113 0.023220 0.023820 0.023637 0.020195 0.026693 0.032161 0.020569 
0.022060 0.028150 0.025089 0.023706 0.024854 0.029405 0.024352 0.020889 0.019779 0.025475 
0.024930 0.031701 0.027915 0.025460 0.015277 0.020952 0.022726 0.024431 0.030766 0.023335 
0.024213 0.022936 0.036283 0.033293 0.027748 0.018531 0.019135 0.018817 0.026111 0.030693 
0.019854 0.016057 0.017877 0.021461 0.019535 0.018046 0.018882 0.022881 0.018518 0.017064 
0.019423 0.023551 0.017054 0.020251 0.017100 0.017957 0.019350 0.017894 0.018019 0.020589 
0.023070 0.016588 0.020581 0.016970 0.020522 0.019225 0.022472 0.020216 0.025017 0.015785 
0.032177 0.021618 0.022087 0.023836 0.016238 0.016739 0.023526 0.021718 0.021424 0.015842 
0.021781 0.022853 0.015509 0.020158 0.015860 0.015303 0.013622 0.016189 0.018944 0.015276 
0.013915 0.014850 0.015492 0.015423 0.014773 0.013818 0.013375 0.015153 0.015062 0.013845 
0.013257 0.014620 0.014021 0.013410 0.013411 0.012485 0.014242 0.014471 0.013712 0.014126 
0.013353 0.012800 0.011960 0.012591 0.013275 0.010788 0.013882 0.012909 0.012943 0.013000 
0.011205 0.011034 0.010820 0.010683 0.011090 0.013408 0.011200 0.012284 0.012029 0.011637 
0.011686 0.014089 0.013087 0.013284 0.011216 0.011581 0.009985 0.011707 0.011266 0.012149 
0.010361 0.010093 0.013817 0.012300 0.012809 0.011920 0.012218 0.013117 0.011393 0.013658 
0.009889 0.010966 0.010636 0.011019 0.010043 0.012624 0.010021 0.011409 0.011524 0.009824 
0.009931 0.009543 0.010633 0.011729 0.009669 0.009610 0.008930 0.010143 0.009453 0.010043 
0.009923 0.011742 0.008598 0.009244 0.009153 0.010852 0.007202 0.009231 0.008832 0.009815 
0.008359 0.007266 0.006982 0.009849 0.007735 0.009121 0.009732 0.007164 0.007117 0.007948 
0.006559 0.008050 0.008231 0.008000 0.007458 0.007318 0.008531 0.007410 0.007287 0.009167 
0.007198 0.007550 0.007659 0.006675 0.005460 0.006824 0.006492 0.007109 0.006477 0.006586 
0.006472 0.006044 0.006215 0.006239 0.006259 0.005436 0.006308 0.006626 0.005591 0.006764 
0.005688 0.005910 0.006091 0.005791 0.005541 0.005488 0.005800 0.005577 0.005616 0.005927 
0.005769 0.006046 0.005351 0.005630 0.005659 0.005579 0.005855 0.005788 0.005183 0.005595 
0.005561 0.005736 0.005835 0.005714 0.005851 0.005908 0.005066 0.005735 0.005861 0.005083 
0.005323 0.005332 0.005774 0.005207 0.004842 0.005076 0.004926 0.005042 0.004580 0.005273 
0.004900 0.004857 0.005595 0.006226 0.004674 0.004919 0.005486 0.004768 0.005170 0.005780 
0.005539 0.004338 0.004518 0.005854 0.004646 0.004960 0.005182 0.004717 0.004544 0.004852 
0.004242 0.003505 0.004615 0.004386 0.004609 0.004281 0.004664 0.004644 0.004346 0.004795 
0.003950 0.003833 0.003861 0.004034 0.004637 0.004102 0.003822 0.003610 0.003735 0.003526 
0.003605 0.003730 0.003573 0.003753 0.003378 0.003712 0.003631 0.003344 0.003516 0.003855 
0.003482 0.003398 0.003340 0.003418 0.003354 0.003585 0.003413 0.003844 0.003556 0.003395 
0.004095 0.003670 0.003573 0.003526 0.003744 0.003316 0.003315 0.003366 0.003475 0.003345 
0.003242 0.003254 0.003532 0.003437 0.003373 0.003223 0.003331 0.003108 0.003656 0.003595 
0.003142 0.003381 0.002702 0.003492 0.003003 0.003269 0.003370 0.003481 0.003045 0.003457 
0.003168 0.002791 0.002786 0.002829 0.002765 0.002899 0.002558 0.003224 0.002690 0.002894 
0.002477 0.002579 0.002554 0.002484 0.002588 0.002682 0.002724 0.002618 0.002900 0.002758 
0.002245 0.002663 0.002622 0.002530 0.002625 0.002669 0.002460 0.002550 0.002643 0.002412 
0.002692 0.002515 0.002321 0.002609 0.002351 0.002479 0.002512 0.002524 0.002644 0.002320 
0.002514 0.002456 0.002211 0.002343 0.002320 0.002124 0.002603 0.002556 0.002497 0.002309 
0.001882 0.002616 0.002197 0.002105 0.002263 0.002041 0.002420 0.002297 0.002092 0.002204 
0.002368 0.002126 0.002273 0.002327 0.001996 0.001938 0.001887 0.002275 0.001919 0.002240 
0.002690 0.001692 0.002211 0.002251 0.002378 0.002462 0.002293 0.002544 0.002130 0.002715 
0.002548 0.002303 0.001766 0.002140 0.002398 0.001861 0.001871 0.002235 0.002183 0.002041 
0.001845 0.002246 0.001623 0.001745 0.001944 0.001849 0.001552 0.001875 0.002182 0.001982 
0.001886 0.001704 0.001390 0.001703 0.001590 0.001684 0.001561 0.001639 0.001562 0.001639 
0.002015 0.001468 0.001452 0.001860 0.001449 0.001756 0.001710 0.001472 0.001618 0.001602 
0.001453 0.001291 0.001603 0.001378 0.001491 0.001682 0.001328 0.001857 0.001437 0.001436 
0.001541 0.001568 0.001261 0.001278 0.001501 0.001337 0.001895 0.001323 0.001333 0.001511 
0.001393 0.001303 0.001283 0.001333 0.001236 0.001385 0.001301 0.001136 0.001309 0.001312 
0.001193 0.001222 0.001115 0.001453 0.001148 0.001164 0.001414 0.001371 0.001313 0.001751 
0.001142 0.000981 0.001101 0.001156 0.001142 0.001226 0.001150 0.001181 0.001096 0.001106 
0.001199 0.000966 0.000990 0.001014 0.001027 0.001125 0.001097 0.000987 0.001034 0.001105 
0.000993 0.001007 0.000953 0.000974 0.001013 0.000944 0.000980 0.000998 0.001063 0.000960 
0.000961 0.000986 0.000960 0.000957 0.000878 0.000990 0.000908 0.000940 0.000971 0.000955 
0.001000 0.000988 0.000913 0.001051 0.000955 0.000947 0.000886 0.000941 0.000972 0.000871 
0.000877 0.000909 0.000906 0.000967 0.000892 0.001004 0.000987 0.000892 0.000902 0.000915 
0.000888 0.000917 0.000874 0.000848 0.000862 0.001060 0.001111 0.000873 0.000794 0.000883 
0.000872 0.000860 0.000795 0.000858 0.000810 0.000812 0.000840 0.000856 0.000846 0.000909 
0.000831 0.000912 0.000785 0.000828 0.000797 0.000865 0.000819 0.000862 0.000754 0.000854 
0.000791 0.000822 0.000814 0.000805 0.000772 0.000678 0.000789 0.000738 0.000781 0.000727 
0.000678 0.000680 0.000697 0.000734 0.000770 0.000736 0.000705 0.000634 0.000689 0.000623 
0.000629 0.000608 0.000670 0.000647 0.000693 0.000625 0.000682 0.000656 0.000574 0.000653 
0.000587 0.000606 0.000582 0.000690 0.000569 0.000602 0.000643 0.000577 0.000580 0.000642 
0.000547 0.000637 0.000565 0.000600 0.000566 0.000568 0.000561 0.000546 0.000558 0.000571 
0.000520 0.000538 0.000539 0.000553 0.000570 0.000534 0.000554 0.000534 0.000593 0.000543 
0.000532 0.000577 0.000526 0.000550 0.000531 0.000560 0.000541 0.000575 0.000516 0.000547 
0.000535 0.000502 0.000519 0.000479 0.000529 0.000527 0.000514 0.000531 0.000509 0.000523 
0.000504 0.000479 0.000475 0.000473 0.000524 0.000501 0.000501 0.000476 0.000503 0.000514 
0.000484 0.000474 0.000500 0.000475 0.000478 0.000477 0.000486 0.000485 0.000483 0.000456 
0.000481 0.000470 0.000462 0.000467 0.000482 0.000474 0.000462 0.000454 0.000486 0.000468 
0.000463 0.000455 0.000466 0.000477 0.000455 0.000445 0.000455 0.000475 0.000456 0.000463 
0.000444 0.000443 0.000458 0.000460 0.000453 0.000435 0.000438 0.000452 0.000446 0.000443 
0.000441 0.000440 0.000440 0.000437 0.000422 0.000437 0.000437 0.000439 0.000434 0.000435 
0.000422 0.000429 0.000425 0.000431 0.000417 0.000432 0.000416 0.000429 0.000427 0.000432 
0.000424 0.000419 0.000420 0.000414 0.000428 0.000411 0.000412 0.000430 0.000419 0.000418 
