224	19.3952
225	19.3952
226	19.3952
227	19.3952
228	19.3952
229	19.3952
230	19.3952
231	19.3952
232	19.3952
233	19.3952
234	19.3952
235	19.3952
236	19.3952
237	19.3952
238	19.3952
239	19.3952
240	19.3952
241	19.3952
242	19.3952
243	19.3952
244	19.3952
245	19.3952
246	19.3952
247	19.3952
248	19.3952
249	19.3952
250	19.3952
251	19.3952
252	19.3952
253	19.3952
254	19.3952
255	19.3952
256	19.3952
257	19.3952
258	19.3952
259	19.3952
260	19.3952
261	19.3952
262	19.3952
263	19.3952
264	19.3952
265	19.3952
266	19.3952
267	19.3952
268	19.3952
269	19.2635
270	19.2635
271	19.2635
272	19.2635
273	19.2635
274	19.2635
275	19.2635
276	19.2635
277	19.2635
278	19.2635
279	19.2635
280	19.2635
281	19.2635
282	19.2635
283	19.2635
284	19.2635
285	19.2635
286	19.2635
287	19.2635
288	19.2635
289	19.2635
290	19.2635
291	19.2635
292	19.2635
293	19.2635
294	19.2635
295	19.2635
296	19.2635
297	19.2635
298	19.2635
299	19.2635
300	19.2635
301	19.2635
302	18.8928
303	18.8928
304	18.8928
305	18.8928
306	18.8928
307	18.8928
308	18.8928
309	18.8928
310	18.8928
311	18.8928
312	18.8928
313	18.8928
314	18.8928
315	18.8928
316	18.8928
317	18.8928
318	18.8928
319	18.8928
320	17.8495
321	17.8495
322	17.8495
323	17.8495
324	17.8495
325	17.8495
326	17.8495
327	17.8495
328	17.8495
329	17.8495
330	17.8495
331	17.8495
332	17.8495
333	17.8495
334	17.8495
335	17.8495
336	17.8495
337	17.8495
338	17.8495
339	17.8495
340	17.8495
341	17.8495
342	17.8495
343	17.8495
344	17.8495
345	17.8495
346	17.8495
347	17.8495
348	17.8495
349	17.8495
350	17.8495
351	17.8495
352	17.8495
353	17.8495
354	17.8495
355	17.8495
356	17.8495
357	17.8495
358	17.8495
359	17.8495
360	17.8495
361	17.8495
362	17.8495
363	17.8495
364	17.8495
365	17.8495
366	17.8495
367	17.8495
368	17.8495
369	17.8495
370	17.8495
371	17.8495
372	17.8495
373	17.8495
374	17.8495
375	17.8495
376	17.8495
377	17.8495
378	17.8495
379	17.8495
380	17.8495
381	17.8495
382	17.8495
383	17.8495
384	17.8495
385	17.8495
386	17.8495
387	17.8495
388	17.8495
389	17.8495
390	17.8495
391	17.8495
392	17.8495
393	17.8495
394	17.8495
395	17.8495
396	17.8495
397	17.8495
398	17.8495
399	17.8495
400	17.8495
401	17.8495
402	17.8495
403	17.8495
404	17.8495
405	17.8495
406	17.8495
407	17.8495
408	17.8495
409	17.8495
410	17.8495
411	17.8495
412	17.8495
413	17.8495
414	17.8495
415	17.8495
416	17.8495
417	17.8495
418	17.8495
419	17.8495
420	17.8495
421	17.8495
422	17.8495
423	17.8495
424	17.8495
425	17.8495
426	17.8495
427	17.8495
428	17.8495
429	17.8495
430	17.8495
431	17.8495
432	17.8495
433	17.8495
434	17.8495
435	17.8495
436	17.8495
437	17.8495
438	17.8495
439	17.8495
440	17.8495
441	17.8495
442	17.8495
443	17.8495
444	17.8495
445	17.8495
446	17.8495
447	17.8495
448	17.8495
449	17.8495
450	17.8495
451	17.8495
452	17.8495
453	17.8495
454	17.8495
455	17.8495
456	17.8495
457	17.8495
458	17.8495
459	17.8495
460	17.8495
461	17.8495
462	17.8495
463	17.8495
464	17.8495
465	17.8495
466	17.8495
467	17.8495
468	17.8495
469	17.8495
470	17.8495
471	17.8495
472	17.8495
473	17.8495
474	17.8495
475	17.8495
476	17.8495
477	17.8495
478	17.8495
479	17.8495
480	17.8495
481	17.8495
482	17.8495
483	17.8495
484	17.8495
485	17.8495
486	17.8495
487	17.8495
488	17.8495
489	17.8495
490	17.8495
491	17.8495
492	17.8495
493	17.8495
494	17.8495
495	17.8495
496	17.8495
497	17.8495
498	17.8495
499	17.8495
500	17.8495
501	17.8495
502	17.8495
503	17.8495
504	17.8495
505	17.8495
506	17.8495
507	17.8495
508	17.8495
509	17.8495
510	17.8495
511	17.8495
512	17.8495
513	17.8495
514	17.8495
515	17.8495
516	17.8495
517	17.8495
518	17.8495
519	17.8495
520	17.8495
521	17.8495
522	17.8495
523	17.8495
524	17.8495
525	17.8495
526	17.8495
527	17.8495
528	17.8495
529	17.8495
530	17.8495
531	17.8495
532	17.8495
533	17.8495
534	17.8495
535	17.8495
536	17.8495
537	17.8495
538	17.8495
539	17.8495
540	17.8495
541	17.8495
542	17.8495
543	17.8495
544	17.8495
545	17.8495
546	17.8495
547	17.8495
548	17.8495
549	17.8495
550	17.8495
551	17.8495
552	17.8495
553	17.8495
554	17.8495
555	17.8495
556	17.8495
557	17.8495
558	17.8495
559	17.8495
560	17.8495
561	17.8495
562	17.8495
563	17.8495
564	17.8495
565	17.8495
566	17.8495
567	17.8495
568	17.8495
569	17.8495
570	17.8495
571	17.8495
572	17.8495
573	17.8495
574	17.8495
575	17.8495
576	17.8495
577	17.8495
578	17.8495
579	17.8495
580	17.8495
581	17.8495
582	17.8495
583	17.8495
584	17.8495
585	17.8495
586	17.8495
587	17.8495
588	17.8495
589	17.8495
590	17.8495
591	17.8495
592	17.8495
593	17.8495
594	17.8495
595	17.8495
596	17.8495
597	17.8495
598	17.8495
599	17.8495
600	17.8495
601	17.3655
602	17.3655
603	17.3655
604	17.3655
605	17.3655
606	17.3655
607	17.3655
608	17.3655
609	17.3655
610	17.3655
611	17.3655
612	17.3655
613	17.3655
614	17.3655
615	17.3655
616	17.3655
617	17.3655
618	17.3655
619	17.3655
620	17.3655
621	17.3655
622	17.3655
623	17.3655
624	17.3655
625	17.3655
626	17.3655
627	17.3655
628	17.3655
629	17.3655
630	17.3655
631	17.3655
632	17.3655
633	17.3655
634	17.3655
635	17.3655
636	17.3655
637	17.3655
638	17.3655
639	17.3655
640	17.3655
641	17.3655
642	17.3655
643	17.3655
644	17.3655
645	17.3655
646	17.3655
647	17.3655
648	17.3655
649	17.3655
650	17.3655
651	17.3655
652	17.3655
653	17.3655
654	17.3655
655	17.3655
656	17.3655
657	17.3655
658	17.3655
659	17.3655
660	17.3655
661	17.3655
662	17.3655
663	17.3655
664	17.3655
665	17.3655
666	17.3655
667	17.3655
668	17.3655
669	17.3655
670	17.3655
671	17.3655
672	17.3655
673	17.3655
674	17.3655
675	17.3655
676	17.3655
677	17.3655
678	17.3655
679	17.3655
680	17.3655
681	17.3655
682	17.3655
683	17.3655
684	17.3655
685	17.3655
686	17.3655
687	17.3655
688	17.3655
689	17.3655
690	17.3655
691	17.3655
692	17.3655
693	17.3655
694	17.3655
695	17.3655
696	17.3655
697	17.3655
698	17.3655
699	17.3655
700	17.3655
701	17.3655
702	17.3655
703	17.3655
704	17.3655
705	17.3655
706	17.3655
707	17.3655
708	17.3655
709	17.3655
710	17.3655
711	17.3655
712	17.3655
713	17.3655
714	17.3655
715	17.3655
716	17.3655
717	17.3655
718	17.3655
719	17.3655
720	17.3655
721	17.3655
722	17.3655
723	17.3655
724	17.3655
725	17.3655
726	17.3655
727	17.3655
728	17.3655
729	17.3655
730	17.3655
731	17.3655
732	17.3655
733	17.3655
734	17.3655
735	17.3655
736	17.3655
737	17.3655
738	17.3655
739	17.3655
740	17.3655
741	17.3655
742	17.3655
743	17.3655
744	17.3655
745	17.3655
746	17.3655
747	17.3655
748	17.3655
749	17.3655
750	17.3655
751	17.3655
752	17.3655
753	17.3655
754	17.3655
755	17.3655
756	17.3655
757	17.3655
758	17.3655
759	17.3655
760	17.3655
761	17.3655
762	17.3655
763	17.3655
764	17.3655
765	17.3655
766	17.3655
767	17.3655
768	17.3655
769	17.3655
770	17.3655
771	17.3655
772	17.3655
773	17.3655
774	17.3655
775	17.3655
776	17.3655
777	17.3655
778	17.3655
779	17.3655
780	17.3655
781	17.3655
782	17.3655
783	17.3655
784	17.3655
785	17.3655
786	17.3655
787	17.3655
788	17.3655
789	17.3655
790	17.3655
791	17.3655
792	17.3655
793	17.3655
794	17.3655
795	17.3655
796	17.3655
797	17.3655
798	17.3655
799	17.3655
800	17.3655
801	17.3655
802	17.3655
803	17.3655
804	17.3655
805	17.3655
806	17.3655
807	17.3655
808	17.3655
809	17.3655
810	17.3655
811	17.3655
812	17.3655
813	17.3655
814	17.3655
815	17.3655
816	17.3655
817	17.3655
818	17.3655
819	17.3655
820	17.3655
821	17.3655
822	17.3655
823	17.3655
824	17.3655
825	17.3655
826	17.3655
827	17.3655
828	17.3655
829	17.3655
830	17.3655
831	17.3655
832	17.3655
833	17.3655
834	17.3655
835	17.3655
836	17.3655
837	17.3655
838	17.3655
839	17.3655
840	17.3655
841	17.3655
842	17.3655
843	17.3655
844	17.3655
845	17.3655
846	17.3655
847	17.3655
848	17.3655
849	17.3655
850	17.3655
851	17.3655
852	17.3655
853	17.3655
854	17.3655
855	17.3655
856	17.3655
857	17.3655
858	17.3655
859	17.3655
860	17.3655
861	17.3655
862	17.3655
863	17.3655
864	17.3655
865	17.3655
866	17.3655
867	17.3655
868	17.3655
869	17.3655
870	17.3655
871	17.3655
872	17.3655
873	17.3655
874	17.3655
875	17.3655
876	17.3655
877	17.3655
878	17.3655
879	17.3655
880	17.3655
881	17.3655
882	17.3655
883	17.3655
884	17.3655
885	17.3655
886	17.3655
887	17.3655
888	17.3655
889	17.3655
890	17.3655
891	17.3655
892	17.3655
893	17.3655
894	17.3655
895	17.3655
896	17.3655
897	17.3655
898	17.3655
899	17.3655
900	17.3655
901	17.3655
902	17.3655
903	17.3655
904	17.3655
905	17.3655
906	17.3655
907	17.3655
908	17.3655
909	17.3655
910	17.3655
911	17.3655
912	17.3655
913	17.3655
914	17.3655
915	17.3655
916	17.3655
917	17.3655
918	17.3655
919	17.3655
920	17.3655
921	17.3655
922	17.3655
923	17.3655
924	17.3655
925	17.3655
926	17.3655
927	17.3655
928	17.3655
929	17.3655
930	17.3655
931	17.3655
932	17.3655
933	17.3655
934	17.3655
935	17.3655
936	17.3655
937	17.3655
938	17.3655
939	17.3655
940	17.3655
941	17.3655
942	17.3655
943	17.3655
944	17.3655
945	17.3655
946	17.3655
947	17.3655
948	17.3655
949	17.3655
950	17.3655
951	17.3655
952	17.3655
953	17.3655
954	17.3655
955	17.3655
956	17.3655
957	17.3655
958	17.3655
959	17.3655
960	17.3655
961	17.3655
962	17.3655
963	17.3655
964	17.3655
965	17.3655
966	17.3655
967	17.3655
968	17.3655
969	17.3655
970	17.3655
971	17.3655
972	17.3655
973	17.3655
974	17.3655
975	17.3655
976	17.3655
977	17.3655
978	17.3655
979	17.3655
980	17.3655
981	17.3655
982	17.3655
983	17.3655
984	17.3655
985	17.3655
986	17.3655
987	17.3655
988	17.3655
989	17.3655
990	17.3655
991	17.3655
992	17.3655
993	17.3655
994	17.3655
995	17.3655
996	17.3655
997	17.3655
998	17.3655
999	17.3655
1000	17.3655
1001	17.3655
1002	17.3655
1003	16.2046
1004	14.7113
1005	14.7113
1006	14.7113
1007	14.7113
1008	14.4004
1009	14.4004
1010	14.4004
1011	14.4004
1012	14.2252
1013	14.2252
1014	14.2252
1015	14.2252
1016	14.2252
1017	14.2252
1018	14.2252
1019	14.2252
1020	14.2252
1021	14.2252
1022	14.2252
1023	14.2252
1024	14.2252
1025	14.2252
1026	14.1811
1027	14.1811
1028	14.1811
1029	14.1811
1030	14.1811
1031	14.1811
1032	14.1811
1033	13.9548
1034	13.9548
1035	13.9548
1036	13.9548
1037	13.9548
1038	13.9548
1039	13.9548
1040	13.9548
1041	13.9548
1042	13.5677
1043	13.5677
1044	13.5677
1045	13.5677
1046	13.5677
1047	12.8214
1048	12.8214
1049	12.8214
1050	12.8214
1051	12.8214
1052	12.8214
1053	12.8214
1054	12.8214
1055	12.8214
1056	12.8214
1057	12.8214
1058	12.8214
1059	12.8214
1060	12.8214
1061	12.8018
1062	12.8018
1063	12.8018
1064	12.8018
1065	12.8018
1066	12.8018
1067	12.8018
1068	12.3529
1069	12.3529
1070	12.3529
1071	12.3529
1072	12.3529
1073	12.3529
1074	12.3529
1075	12.3529
1076	12.3529
1077	10.7018
1078	10.7018
1079	10.7018
1080	10.7018
1081	10.7018
1082	10.7018
1083	10.7018
1084	10.7018
1085	10.7018
1086	10.7018
1087	10.7018
1088	10.7018
1089	10.7018
1090	10.7018
1091	10.7018
1092	10.7018
1093	10.7018
1094	10.7018
1095	10.7018
1096	10.7018
1097	10.7018
1098	10.7018
1099	10.7018
1100	10.7018
1101	10.7018
1102	10.7018
1103	10.7018
1104	10.7018
1105	10.7018
1106	10.7018
1107	10.7018
1108	8.80534
1109	8.80534
1110	8.80534
1111	8.80534
1112	8.80534
1113	8.80534
1114	8.80534
1115	8.80534
1116	8.80534
1117	8.80534
1118	8.80534
1119	8.80534
1120	8.80534
1121	8.80534
1122	8.80534
1123	8.80534
1124	8.80534
1125	8.80534
1126	8.80534
1127	8.80534
1128	8.80534
1129	8.80534
1130	8.80534
1131	8.80534
1132	8.80534
1133	8.80534
1134	8.80534
1135	8.80534
1136	8.80534
1137	8.80534
1138	8.80534
1139	8.80534
1140	8.80534
1141	8.80534
1142	8.80534
1143	7.82333
1144	7.82333
1145	7.17039
1146	7.17039
1147	7.17039
1148	7.17039
1149	7.17039
1150	7.17039
1151	7.17039
1152	7.17039
1153	7.17039
1154	7.17039
1155	7.17039
1156	7.17039
1157	7.17039
1158	7.17039
1159	7.17039
1160	7.17039
1161	7.17039
1162	7.17039
1163	7.17039
1164	7.17039
1165	7.17039
1166	6.57364
1167	6.57364
1168	6.57364
1169	6.57364
1170	6.57364
1171	6.57364
1172	6.57364
1173	6.57364
1174	6.57364
1175	6.57364
1176	6.57364
1177	6.57364
1178	6.57364
1179	6.57364
1180	6.54013
1181	6.54013
1182	6.54012
1183	6.54012
1184	6.54012
1185	6.54012
1186	6.54012
1187	5.33739
1188	5.33739
1189	5.33739
1190	5.33739
1191	5.33739
1192	5.33739
1193	5.33739
1194	5.23074
1195	5.23074
1196	5.23074
1197	5.23074
1198	5.23074
1199	5.23074
1200	5.23074
1201	5.23074
1202	5.23074
1203	5.23074
1204	5.23074
1205	5.23074
1206	5.23074
1207	5.23074
1208	5.08395
1209	5.08395
1210	5.08395
1211	5.08395
1212	5.08395
1213	5.08395
1214	5.08395
1215	5.08395
1216	5.08395
1217	5.08395
1218	5.08395
1219	5.08395
1220	5.08395
1221	5.08395
1222	5.08395
1223	5.08395
1224	5.08395
1225	5.08395
1226	5.08395
1227	5.08395
1228	5.08395
1229	5.08395
1230	5.08395
1231	5.08395
1232	5.08395
1233	5.08395
1234	5.08395
1235	5.08395
1236	5.08395
1237	5.08395
1238	5.08395
1239	5.08395
1240	5.08395
1241	5.08395
1242	5.08395
1243	5.08395
1244	5.08395
1245	5.08395
1246	5.08395
1247	5.08395
1248	5.08395
1249	5.08395
1250	5.08395
1251	5.08395
1252	5.08395
1253	5.08395
1254	5.08395
1255	5.08395
1256	5.08395
1257	5.08395
1258	5.08395
1259	5.08395
1260	5.08395
1261	5.08395
1262	5.08395
1263	5.08395
1264	5.08395
1265	5.08395
1266	5.08395
1267	5.08395
1268	5.08395
1269	5.08395
1270	5.08395
1271	5.08395
1272	5.08395
1273	5.08395
1274	5.08395
1275	5.08395
1276	5.08395
1277	5.08395
1278	5.08395
1279	5.08395
1280	5.08395
1281	5.08395
1282	5.08395
1283	5.08395
1284	5.08395
1285	5.08395
1286	5.08395
1287	5.08395
1288	5.08395
1289	5.08395
1290	5.08395
1291	5.08395
1292	5.08395
1293	5.08395
1294	5.08395
1295	5.08395
1296	5.08395
1297	5.08395
1298	5.08395
1299	5.08395
1300	5.08395
1301	5.08395
1302	5.08395
1303	5.08395
1304	5.08395
1305	5.08395
1306	5.08395
1307	5.08395
1308	5.08395
1309	5.08395
1310	5.08395
1311	5.08395
1312	5.08395
1313	5.08395
1314	5.08395
1315	5.08395
1316	5.08395
1317	5.08395
1318	5.08395
1319	5.08395
1320	5.08395
1321	5.08395
1322	5.08395
1323	5.08395
1324	5.08395
1325	5.08395
1326	5.08395
1327	5.08395
1328	5.08395
1329	5.08395
1330	5.08395
1331	5.08395
1332	5.08395
1333	5.08395
1334	5.08395
1335	5.08395
1336	5.08395
1337	5.08395
1338	5.08395
1339	5.08395
1340	5.08395
1341	5.08395
1342	5.08395
1343	5.08395
1344	5.08395
1345	5.08395
1346	5.08395
1347	5.08395
1348	5.08395
1349	5.08395
1350	5.08395
1351	5.08395
1352	5.08395
1353	5.08395
1354	5.08395
1355	5.08395
1356	5.08395
1357	5.08395
1358	5.08395
1359	5.08395
1360	5.08395
1361	5.08395
1362	5.08395
1363	5.08395
1364	5.08395
1365	5.08395
1366	5.08395
1367	5.08395
1368	5.08395
1369	5.08395
1370	5.08395
1371	5.08395
1372	5.08395
1373	5.08395
1374	5.08395
1375	5.08395
1376	5.08395
1377	5.08395
1378	5.08395
1379	5.08395
1380	5.08395
1381	5.08395
1382	5.08395
1383	5.08395
1384	5.08395
1385	5.08395
1386	5.08395
1387	5.08395
1388	5.08395
1389	5.08395
1390	5.08395
1391	5.08395
1392	5.08395
1393	5.08395
1394	5.08395
1395	5.08395
1396	5.08395
1397	5.08395
1398	5.08395
1399	5.08395
1400	5.08395
1401	5.08395
1402	5.08395
1403	5.08395
1404	5.08395
1405	5.08395
1406	5.08395
1407	5.08395
1408	5.08395
1409	5.08395
1410	5.08395
1411	5.08395
1412	5.08395
1413	5.08395
1414	5.08395
1415	5.08395
1416	5.08395
1417	5.08395
1418	5.08395
1419	5.08395
1420	5.08395
1421	5.08395
1422	5.08395
1423	5.08395
1424	5.08395
1425	5.08395
1426	5.08395
1427	5.08395
1428	5.08395
1429	5.08395
1430	5.08395
1431	5.08395
1432	5.08395
1433	5.08395
1434	5.08395
1435	5.08395
1436	5.08395
1437	5.08395
1438	5.08395
1439	5.08395
1440	5.08395
1441	5.08395
1442	5.08395
1443	5.08395
1444	5.08395
1445	5.08395
1446	5.08395
1447	5.08395
1448	5.08395
1449	5.08395
1450	5.08395
1451	5.08395
1452	5.08395
1453	5.08395
1454	5.08395
1455	5.08395
1456	5.08395
1457	5.08395
1458	5.08395
1459	5.08395
1460	5.08395
1461	5.08395
1462	5.08395
1463	5.08395
1464	5.08395
1465	5.08395
1466	5.08395
1467	5.08395
1468	5.08395
1469	5.08395
1470	5.08395
1471	5.08395
1472	5.08395
1473	5.08395
1474	5.08395
1475	5.08395
1476	5.08395
1477	5.08395
1478	5.08395
1479	5.08395
1480	5.08395
1481	5.08395
1482	5.08395
1483	5.08395
1484	5.08395
1485	5.08395
1486	5.08395
1487	5.08395
1488	5.08395
1489	5.08395
1490	5.08395
1491	5.08395
1492	5.08395
1493	5.08395
1494	5.08395
1495	5.08395
1496	5.08395
1497	5.08395
1498	5.08395
1499	5.08395
1500	5.08395
1501	5.08395
1502	5.08395
1503	5.08395
1504	5.08395
1505	5.08395
1506	5.08395
1507	5.08395
1508	5.08395
1509	5.08395
1510	5.08395
1511	5.08395
1512	5.08395
1513	5.08395
1514	5.08395
1515	5.08395
1516	5.08395
1517	5.08395
1518	5.08395
1519	5.08395
1520	5.08395
1521	5.08395
1522	5.08395
1523	5.08395
1524	5.08395
1525	5.08395
1526	5.08395
1527	5.08395
1528	5.08395
1529	5.08395
1530	5.08395
1531	5.08395
1532	5.08395
1533	5.08395
1534	5.08395
1535	5.08395
1536	5.08395
1537	5.08395
1538	5.08395
1539	5.08395
1540	5.08395
1541	5.08395
1542	5.08395
1543	5.08395
1544	5.08395
1545	5.08395
1546	5.08395
1547	5.08395
1548	5.08395
1549	5.08395
1550	5.08395
1551	5.08395
1552	5.08395
1553	5.08395
1554	5.08395
1555	5.08395
1556	5.08395
1557	5.08395
1558	5.08395
1559	5.08395
1560	5.08395
1561	5.08395
1562	5.08395
1563	5.08395
1564	5.08395
1565	5.08395
1566	5.08395
1567	5.08395
1568	5.08395
1569	5.08395
1570	5.08395
1571	5.08395
1572	5.08395
1573	5.08395
1574	5.08395
1575	5.08395
1576	5.08395
1577	5.08395
1578	5.08395
1579	5.08395
1580	5.08395
1581	5.08395
1582	5.08395
1583	5.08395
1584	5.08395
1585	5.08395
1586	5.08395
1587	5.08395
1588	5.08395
1589	5.08395
1590	5.08395
1591	5.08395
1592	5.08395
1593	5.08395
1594	5.08395
1595	5.08395
1596	5.08395
1597	5.08395
1598	5.08395
1599	5.08395
1600	5.08395
1601	5.08395
1602	5.08395
1603	5.08395
1604	5.08395
1605	5.08395
1606	5.08395
1607	5.08395
1608	5.08395
1609	5.08395
1610	5.08395
1611	5.08395
1612	5.08395
1613	5.08395
1614	5.08395
1615	5.08395
1616	5.08395
1617	5.08395
1618	5.08395
1619	5.08395
1620	5.08395
1621	5.08395
1622	5.08395
1623	5.08395
1624	5.08395
1625	5.08395
1626	5.08395
1627	5.08395
1628	5.08395
1629	5.08395
1630	5.08395
1631	5.08395
1632	5.08395
1633	5.08395
1634	5.08395
1635	5.08395
1636	5.08395
1637	5.08395
1638	5.08395
1639	5.08395
1640	5.08395
1641	5.08395
1642	5.08395
1643	5.08395
1644	5.08395
1645	5.08395
1646	5.08395
1647	5.08395
1648	5.08395
1649	5.08395
1650	5.08395
1651	5.08395
1652	5.08395
1653	5.08395
1654	5.08395
1655	5.08395
1656	5.08395
1657	5.08395
1658	5.08395
1659	5.08395
1660	5.08395
1661	5.08395
1662	5.08395
1663	5.08395
1664	5.08395
1665	5.08395
1666	5.08395
1667	5.08395
1668	5.08395
1669	5.08395
1670	5.08395
1671	5.08395
1672	5.08395
1673	5.08395
1674	5.08395
1675	5.08395
1676	5.08395
1677	5.08395
1678	5.08395
1679	5.08395
1680	5.08395
1681	5.08395
1682	5.08395
1683	5.08395
1684	5.08395
1685	5.08395
1686	5.08395
1687	5.08395
1688	5.08395
1689	5.08395
1690	5.08395
1691	5.08395
1692	5.08395
1693	5.08395
1694	5.08395
1695	5.08395
1696	5.08395
1697	5.08395
1698	5.08395
1699	5.08395
1700	5.08395
1701	5.08395
1702	5.08395
1703	5.08395
1704	5.08395
1705	5.08395
1706	5.08395
1707	5.08395
1708	5.08395
1709	5.08395
1710	5.08395
1711	5.08395
1712	5.08395
1713	5.08395
1714	4.8678
1715	4.8678
1716	4.8678
1717	4.8678
1718	4.8678
1719	4.85021
1720	4.85021
1721	4.58145
1722	4.58145
1723	4.58145
1724	4.58145
1725	4.58145
1726	4.00244
1727	4.00244
1728	4.00244
1729	4.00244
1730	4.00244
1731	4.00244
1732	4.00244
1733	4.00244
1734	4.00244
1735	4.00244
1736	4.00244
1737	4.00244
1738	4.00244
1739	4.00244
1740	4.00244
1741	4.00244
1742	4.00244
1743	4.00244
1744	4.00244
1745	4.00244
1746	4.00244
1747	4.00244
1748	4.00244
1749	4.00244
1750	4.00244
1751	4.00244
1752	4.00244
1753	4.00244
1754	4.00244
1755	4.00244
1756	4.00244
1757	4.00244
1758	4.00244
1759	4.00244
1760	4.00244
1761	3.60501
1762	3.60501
1763	3.60466
1764	3.60466
1765	3.60466
1766	3.60466
1767	3.60466
1768	3.60466
1769	3.60466
1770	3.60466
1771	3.60466
1772	3.60466
1773	3.60466
1774	3.60466
1775	3.60466
1776	3.60466
1777	3.60466
1778	3.60466
1779	3.60466
1780	3.60466
1781	3.60466
1782	3.60466
1783	3.60466
1784	3.60466
1785	3.60466
1786	3.60466
1787	3.60466
1788	3.60466
1789	3.60466
1790	3.60466
1791	3.60466
1792	3.60466
1793	3.60466
1794	3.60466
1795	3.60466
1796	3.60466
1797	3.60466
1798	3.60466
1799	3.60466
1800	3.60466
1801	3.60466
1802	3.60466
1803	3.34601
1804	3.34601
1805	3.34601
1806	3.34601
1807	3.34601
1808	3.34601
1809	3.34601
1810	3.34601
1811	3.34601
1812	3.34601
1813	3.34601
1814	3.34601
1815	3.34601
1816	3.34601
1817	3.149
1818	3.149
1819	3.12612
1820	3.12612
1821	3.12612
1822	3.12612
1823	3.12612
1824	3.12612
1825	3.12612
1826	3.12612
1827	3.12612
1828	3.12612
1829	3.12612
1830	3.12612
1831	3.12612
1832	3.12612
1833	3.12612
1834	3.12612
1835	3.12612
1836	3.12612
1837	3.12612
1838	3.12612
1839	3.12612
1840	3.12612
1841	3.12612
1842	3.12612
1843	3.12612
1844	3.12612
1845	2.9143
1846	2.9143
1847	2.9143
1848	2.9143
1849	2.9143
1850	2.9143
1851	2.9143
1852	2.9143
1853	2.9143
1854	2.9143
1855	2.9143
1856	2.9143
1857	2.9143
1858	2.9143
1859	2.9143
1860	2.9143
1861	2.9143
1862	2.9143
1863	2.9143
1864	2.9143
1865	2.9143
1866	2.9143
1867	2.9143
1868	2.9143
1869	2.9143
1870	2.9143
1871	2.9143
1872	2.9143
1873	2.15813
1874	2.15813
1875	2.15813
